_id,Course_Name,Course_Rate,Course_Description,Lectures_Num,Course_Level,Course_hours
5e41160070dfe123d09ba67c,The Complete 2020 PHP Full Stack Web Developer Bootcamp,"4.7
(431 ratings)","Learn to build websites with HTML , CSS , JAVASCRIPT , Bootstrap , PHP , MySQL , WordPress , OOP & more! | By Srinivas Vanamala",307 lectures,Beginner,49 hours
5e41160070dfe123d09ba67d,Software Architecture for the Enterprise Architect,"4.1
(1,608 ratings)",Learn software architecture skills required by an enterprise architect including UML modelling and architecture patterns | By Binary Brain,21 lectures,All Levels,1.5 hours
5e41160070dfe123d09ba67e,Build Undetectable Malware Using C Language: Ethical Hacking,"4.5
(39 ratings)",In This Advance Ethical Hacking Course You Will Learn How To Create Your Own Penetration Testing Tool With C Programming | By Aleksa Tamburkovski,24 lectures,Expert,3 hours
5e41160070dfe123d09ba67f,Unity Android Game Development : Build 7 2D & 3D Games,"4.4
(1,292 ratings)","Unity Game Development & Design, Learn Unity Android Game Development with C# & Unity | By Raja Biswas",172 lectures,Beginner,31 hours
5e41160070dfe123d09ba680,Oracle PL/SQL is My Game: EXAM 1Z0-144,"4.5
(672 ratings)",Become Oracle PL/SQL Developer / Covers ORACLE university track 100%. All the presentations & scripts are attached | By Khaled Alkhudari,220 lectures,All Levels,22 hours
5e41160070dfe123d09ba681,Google Cloud Platform (GCP) Fundamentals for Beginners,"4.3
(626 ratings)",Learn How to Use Key GCP Services From the Ground Up Through Hands-On Demos and Detailed Use Cases! | By Janakiram MSV,88 lectures,Beginner,3.5 hours
5e41160070dfe123d09ba682,"Python, JS, & React | Build a Blockchain & Cryptocurrency","4.8
(57 ratings)","Build a blockchain and cryptocurrency with Python, JavaScript, and React! Backend and frontend web development included! | By David Joseph Katz",133 lectures,All Levels,15 hours
5e41160070dfe123d09ba683,Full stack web development and AI with Python,"4.6
(82 ratings)","HTML, CSS, JavaScript, Python, Django, Pandas, Sklearn, Keras, Git, Linux, AWS - Full stack web dev + data science + AI | By John Harper",355 lectures,All Levels,36 hours
5e41160070dfe123d09ba684,Learning FileMaker 18 - Complete Course,"4.7
(40 ratings)","Build FileMaker Custom Apps, Tune Performance, and share on the Cloud | By Richard Carlton",351 lectures,All Levels,57 hours
5e41160070dfe123d09ba685,Selenium WebDriver with Java & Cucumber BDD,"4.3
(2,465 ratings)",Build a start to finish web automation testing framework and simulate user behavior on a web application + LIVE TEST APP | By Tim Short,70 lectures,Beginner,6.5 hours
5e41160070dfe123d09ba686,Introduction to Spatial Databases with PostGIS and QGIS 3.0,"4.5
(392 ratings)",Learn Spatial SQL and database management for GIS Professionals | By Michael Miller,69 lectures,Intermediate,12.5 hours
5e41160d70dfe123d09ba687,Angular RxJs Reactive Programming & FREE Ebook,"4.3
(1,489 ratings)","Learn RxJs, Observables + Build Angular Applications in Reactive Programming Style | By Angular University",82 lectures,All Levels,7.5 hours
5e41160d70dfe123d09ba688,The Complete 2020 Fullstack Web Developer Course,"4.5
(3,740 ratings)","Learn HTML, HTML5, CSS, CSS3, JavaScript, PHP, jQuery, Ajax & MySQL from scratch! Build a login system at the end! | By Kalob Taulien",218 lectures,All Levels,21 hours
5e41160d70dfe123d09ba689,Professional WordPress Theme & Plugin Development,"4.6
(726 ratings)","Learn how to create your own WordPress Themes & Plugins with code from Scratch, Create Amazing Dynamic WordPress Sites! | By Juan Pablo De la torre Valdez",403 lectures,All Levels,35 hours
5e41160d70dfe123d09ba68a,Building an Enterprise Application with ASP.NET Core MVC,"4.4
(137 ratings)","Full-Stack MVC Web Application with ASP.NET Core 3.0, ASP.NET Core 2.2 & Entity Framework Core | By Everest Nwosu",61 lectures,All Levels,10 hours
5e41160d70dfe123d09ba68b,Learn to Code with Python,"4.6
(734 ratings)","Learn and master Python, the world's most popular programming language! Become a developer in 2020. Beginners welcome! | By Boris Paskhaver",253 lectures,All Levels,33 hours
5e41160d70dfe123d09ba68c,Bluetooth Low Energy (BLE) From Ground Up™,"4.1
(167 ratings)",Build BLE Firmware for Microcontrollers. Practices on STM32 boards. | By Israel Gbati,64 lectures,All Levels,10 hours
5e41160d70dfe123d09ba68d,gRPC [Node.js] MasterClass: Build Modern API & Microservices,"4.3
(15 ratings)","Better than REST API! Build a Javascript HTTP/2 API for a NodeJS micro service with gRPC, Protocol Buffers (protobuf) | By Stephane Maarek | AWS Certified Solutions Architect & Developer",73 lectures,Intermediate,6 hours
5e41160d70dfe123d09ba68e,Statistics for Data Analysis Using R,"4.4
(844 ratings)","Learn Programming in R & R Studio • Descriptive, Inferential Statistics • Plots for Data Visualization • Data Science | By Sandeep Kumar ­",110 lectures,All Levels,12.5 hours
5e41160d70dfe123d09ba68f,Probability for Statistics and Data Science,"4.4
(252 ratings)","Probability for improved business decisions: Introduction, Combinatorics, Bayesian Inference, Distributions | By 365 Careers",46 lectures,All Levels,3.5 hours
5e41160d70dfe123d09ba690,Complete Data Science Training with Python for Data Analysis,"4.2
(1,175 ratings)",Beginners python data analytics : Data science introduction : Learn data science : Python data analysis methods tutorial | By Minerva Singh,123 lectures,All Levels,13 hours
5e41160d70dfe123d09ba691,Universal React with Next.js - The Ultimate Guide,"4.5
(322 ratings)",Learn how to make awesome server-rendered React apps with Next.js | By Reed Barger,90 lectures,All Levels,9.5 hours
5e41160d70dfe123d09ba692,Reinforcement Learning: AI Flight with Unity ML-Agents,"4.6
(70 ratings)",Teach airplanes to fly with Unity's Reinforcement Learning platform | By Immersive Limit,142 lectures,Intermediate,10.5 hours
5e41160d70dfe123d09ba693,Build Your Own First Person Shooter in Unreal Engine 4,"4.4
(65 ratings)",Learn how to create a fully functioning first person shooter in UE4- from scratch! | By Aidan Perry,93 lectures,All Levels,14 hours
5e41160d70dfe123d09ba694,PHP for Beginners: How to Build an E-Commerce Store,"4.4
(1,145 ratings)",PHP E-commerce: in this course you will learn how to make full e-commerce websites to build your own home business. | By Edwin Diaz,138 lectures,All Levels,14.5 hours
5e41160d70dfe123d09ba695,Ansible Essentials with Hands-on Labs,"4.6
(65 ratings)",Learn Ansible for DevOps & Automation. Start from the basics and go all the way to creating your own playbooks & roles! | By Ugur Oktay,58 lectures,All Levels,6.5 hours
5e41160d70dfe123d09ba696,Hands-on with Amazon Redshift,"4.5
(1,284 ratings)",Large Scale Data Warehouse Design in the Cloud | By Infinite Skills,37 lectures,All Levels,4.5 hours
5e41161970dfe123d09ba697,Apache Beam | A Hands-On course to build Big data Pipelines,"4.4
(159 ratings)","Build Big data pipelines with Apache Beam in any language and run it via Spark, Flink, GCP (Google Cloud Dataflow). | By J Garg - Hadoop Real Time Learning",58 lectures,All Levels,5 hours
5e41161970dfe123d09ba698,Lua Scripting: Master Lua Programming & Intro to Roblox,"4.6
(129 ratings)",Learn complete Lua scripting from scratch; integrate Lua with C and understand how Lua is used by the Roblox Game Engine | By Gustavo Pezzi,74 lectures,All Levels,11 hours
5e41161970dfe123d09ba699,Build Multiplayer Games With Unity And Photon ( PUN 2),"4.5
(221 ratings)",Multiplayer game development made easy.Learn the basics of Multiplayer games by building from the scratch with Photon. | By Tevfik Ufuk DEMİRBAŞ,87 lectures,All Levels,11 hours
5e41161970dfe123d09ba69a,Drone Programming Primer for Software Development,"4.3
(430 ratings)",Fly a simulated drone and learn of the open source software projects that are empowering today's drones! | By Caleb Bergquist,48 lectures,Intermediate,3.5 hours
5e41161970dfe123d09ba69b,Unity Game Development Master Class,"4.4
(26 ratings)",Design and develop 2D & 3D games with the Unity game engine. Learn to code in C# while you build advanced games & apps | By [ School of Game Design ],152 lectures,All Levels,11.5 hours
5e41161970dfe123d09ba69c,CUDA programming Masterclass,"4.4
(335 ratings)",Learn parallel programming on GPU's with CUDA from basic concepts to advance algorithm implementations. | By Kasun Liyanage,83 lectures,All Levels,11 hours
5e41161970dfe123d09ba69d,Python Beyond the Basics - Object-Oriented Programming,"4.3
(2,176 ratings)",From Classes To Inheritance - OOP In-Depth For Python Programmers | By Infinite Skills,55 lectures,Intermediate,5 hours
5e41161970dfe123d09ba69e,Develop Minecraft Plugins (Java),"4.5
(1,154 ratings)",High-quality tutorials providing you with the most sustainable practices available to make Minecraft plugins. | By Stephen King,70 lectures,All Levels,13.5 hours
5e41161970dfe123d09ba69f,Artificial Intelligence 2018: Build the Most Powerful AI,"4.5
(698 ratings)","Learn, build and implement the most powerful AI model at home. Compete with multi-billion dollars companies using ARS. | By Hadelin de Ponteves",42 lectures,All Levels,5 hours
5e41161970dfe123d09ba6a0,Software Engineering 101: Plan and Execute Better Software.,"4.7
(99 ratings)",Software Engineering 101: Use Software Engineering to Plan and Build Amazing Software. | By Kurt Anderson,77 lectures,All Levels,7 hours
5e41161970dfe123d09ba6a1,SQL Server Performance Tuning Part 1,"4.2
(684 ratings)",Detail building blocks of SQL performance tuning | By Raphael Asghar,37 lectures,Beginner,6 hours
5e41161970dfe123d09ba6a2,Learn Bootstrap 4 By Creating An Advanced Bootstrap Theme,"4.6
(627 ratings)","Learn Bootstrap by creating an advanced Bootstrap 4 Responsive Website Template from scratch, with no steps skipped! | By Drew Ryan",65 lectures,All Levels,8 hours
5e41161970dfe123d09ba6a3,Docker: A Project-Based Approach to Learning,"4.6
(122 ratings)",Learn how to manage Docker hosts and Docker containers through project-based training. | By Jason Cannon,35 lectures,All Levels,4.5 hours
5e41161970dfe123d09ba6a4,PHP for Beginners 2020: all PHP code used is fully explained,"4.6
(632 ratings)",PHP for Beginners: Learn to Code in PHP. Every line of code explained in detail. A true PHP for Beginners Course 2020 | By Patrick Morrow,131 lectures,Beginner,6 hours
5e41161970dfe123d09ba6a5,Multithreading and Parallel Computing in Java,"4.3
(1,505 ratings)","Multithreading and Concurrent Programming, Parallel Computation and MapReduce in Java | By Holczer Balazs",70 lectures,All Levels,6.5 hours
5e41161970dfe123d09ba6a6,Build a Battle Royale and an RPG in Unity and Blender!,"4.5
(129 ratings)",Create two awesome Games with Blender and Unity® | By Mammoth Interactive,546 lectures,All Levels,118 hours
5e41162670dfe123d09ba6a7,Complete Bash Shell Scripting,"4.4
(283 ratings)",Automate repetitive tasks with Bash Shell Scripting to save valuable time | By Narendra P,75 lectures,All Levels,17 hours
5e41162670dfe123d09ba6a8,Learn how to build Amazon website using Vue.js and Node.js,"4.6
(44 ratings)","Use Vue.js, Nuxt.js , Node.js, MongoDB, Stripe, Algolia and AWS to clone an actual Amazon website | By Naufal Yahaya",103 lectures,All Levels,9.5 hours
5e41162670dfe123d09ba6a9,Programming with Python : HandsOn Introduction for Beginners,"4.4
(8,314 ratings)",Eliminate roadblocks to learn programming: Start writing your own programs in Python 3 from scratch | By Febin George,35 lectures,Beginner,3.5 hours
5e41162670dfe123d09ba6aa,Introduction to Apache NiFi (Hortonworks DataFlow - HDF 2.0),"4.5
(1,821 ratings)","Apache NiFi - An Introductory Course to Learn Installation, Basic Concepts and Efficient Streaming of Big Data Flows | By Stephane Maarek | AWS Certified Solutions Architect & Developer",23 lectures,Beginner,2 hours
5e41162670dfe123d09ba6ab,SAP ABAP Training - in Plain English,"4.4
(879 ratings)",ABAP for absolute beginners - No Programming knowledge required | By Siva Prasad,100 lectures,Beginner,18.5 hours
5e41162670dfe123d09ba6ac,"The Complete Unity® Masterclass: Build 2D, 3D, and VR Games","4.3
(462 ratings)",*Includes FREE book! Beginner's guide for aspiring game developers. Learn to code in C# & make games in Unity® 5.4.3f1. | By Mammoth Interactive,340 lectures,Beginner,121 hours
5e41162670dfe123d09ba6ad,Machine Learning in JavaScript with TensorFlow.js,"4.5
(120 ratings)","Master machine learning with JavaScript and TensorFlowJS. Add artificial intelligence to websites, Node.js and web apps! | By tech.courses team",74 lectures,All Levels,7 hours
5e41162670dfe123d09ba6ae,Running a Web Development Business: The Complete Guide,"4.5
(1,318 ratings)",Learn how to start and grow a successful web development business. Get up & running and making sales in under a week. | By Evan Kimbrell,99 lectures,All Levels,19.5 hours
5e41162670dfe123d09ba6af,Bootstrap 4 Tutorial and 10 Projects Course,"4.6
(559 ratings)",Step by Step learn Bootstrap 4 with tutorial and by creating 10 interesting projects. | By John Smilga,250 lectures,All Levels,44 hours
5e41162670dfe123d09ba6b0,Complete Exchange 2013 and 2016 Practical Guide,"4.3
(577 ratings)","Everything you need to know on installing, setting up, and managing an Exchange 2013 and Exchange 2016 environment. | By Mike Walton",118 lectures,All Levels,8 hours
5e41162670dfe123d09ba6b1,AWS Automation with boto3 of Python and Lambda Functions,"4.5
(178 ratings)",Learn how to automate AWS common tasks using boto3 and Lambda |aws|boto3|Python boto3 API | boto3 API |AWS Lambda | By Narendra P,47 lectures,All Levels,10 hours
5e41162670dfe123d09ba6b2,Javascript Tutorial and Projects Course,"4.7
(804 ratings)",Basic Introduction to Javascript by Building Many Interesting Projects | By John Smilga,314 lectures,Beginner,53.5 hours
5e41162670dfe123d09ba6b3,Selenium WebDriver with C# for Beginners + Live Testing Site,"4.4
(1,610 ratings)",Selenium is the most popular tool to test websites! Join me and hundreds of students to learn Selenium Webdriver! | By Tod Vachev,57 lectures,All Levels,5 hours
5e41162670dfe123d09ba6b4,"Creative CSS Animations, Transitions And Transforms Course","4.7
(462 ratings)","Master Advanced CSS Animations, Transitions and Transforms And Practice With More Than 40 Creative Examples. | By Ahmed Sadek",67 lectures,All Levels,6 hours
5e41162670dfe123d09ba6b5,MERN Stack React Node Multi User Blogging Platform with SEO,"4.7
(104 ratings)",Become an Ultimate Web Developer by building a Truly Real World SEO Web App using MERN (Mongo Express React Node) Stack | By Ryan Dhungel,170 lectures,All Levels,21 hours
5e41162670dfe123d09ba6b6,Getting Started with .NET Core Identity Server 4,"4.3
(434 ratings)",Securing Apps using Identity Server 4 | By Manish Narayan,73 lectures,All Levels,4.5 hours
5e41163370dfe123d09ba6b7,SQL Server SSAS (Multidimensional MDX) - an Introduction,"4.5
(845 ratings)","Create cubes from databases, analyse them in Excel, SSRS etc. using SSAS MDX (a Business Intelligence tool). Exam 70-768 | By Phillip Burton",90 lectures,Beginner,8 hours
5e41163370dfe123d09ba6b8,SQL Server Administration Part 3,"4.5
(652 ratings)","Learn High Availability Solutions like Log Shipping, Database Mirroring, Replication and Always On Availability Group | By Raphael Asghar",39 lectures,Beginner,8.5 hours
5e41163370dfe123d09ba6b9,Digital Signal Processing (DSP) From Ground Up™ in C,"4.2
(266 ratings)","Practical DSP in C : FFT, Filter Design, Convolution, IIR, FIR, Hamming Window, Linear Systems, Chebyshev filters etc | By Israel Gbati",106 lectures,All Levels,7.5 hours
5e41163370dfe123d09ba6ba,Kubernetes and Docker MasterClass :HandsOn Kubernetes 2 in 1,"4.0
(100 ratings)","Learn Kubernetes and Docker, Docker Compose, Swarm, HELM, K8S Cluster in simple way with hands-on for Kubernetes DevOps | By LevelUp360° DevOps",156 lectures,All Levels,29 hours
5e41163370dfe123d09ba6bb,Kotlin for Beginners: Learn Programming With Kotlin,"4.4
(1,725 ratings)",Learn Kotlin from scratch! Grasp object-orientation and idiomatic Kotlin to realize coding projects and Android apps! | By Peter Sommerhoff,67 lectures,Beginner,6.5 hours
5e41163370dfe123d09ba6bc,SAP SD Advanced Training,"4.5
(573 ratings)",Step 2 - Land your dream SAP SD job | By Siva Prasad,55 lectures,Intermediate,10.5 hours
5e41163370dfe123d09ba6bd,Java Enterprise Edition 8 for Beginners course,"4.2
(530 ratings)","Understand Jakarta EE, JPA, CDI, JAX-RS, REST, JWT, JSON-P and JSON-B and more. Add ""JEE Developer"" to your résumé! | By Tim Buchalka's Learn Programming Academy",385 lectures,All Levels,30 hours
5e41163370dfe123d09ba6be,Master Microsoft PowerShell,"4.4
(3,276 ratings)",Unleash the Power of PowerShell. Amazing skills for anyone that deals with IT. | By Tom Meservy,31 lectures,Beginner,2 hours
5e41163370dfe123d09ba6bf,Unreal Engine 4 : Learn How to Create a Natural Scene,"4.4
(84 ratings)","Step by step learn how to create, setup and render a natural Scene in Unreal Engine 4 | By Michael Gerard",158 lectures,Intermediate,30 hours
5e41163370dfe123d09ba6c0,Selenium with Python|Best for beginner | Frameworks -34+ hrs,"4.3
(480 ratings)",Selenium Webdriver automation with Python Programming |Pytest | Implement of Python Selenium Frameworks from scratch | By T World,347 lectures,All Levels,33.5 hours
5e41163370dfe123d09ba6c1,Building Interactive Dashboards with Tableau,"4.7
(456 ratings)",Create a variety of fully interactive and actionable Tableau dashboards that will inform and impress your audience! | By Packt Publishing,40 lectures,All Levels,4.5 hours
5e41163370dfe123d09ba6c2,Revit Structure 2018 from Zero to Hero,"4.4
(782 ratings)","Covering essentials, intermediate, and advanced features of Revit Structure 2018 | By Munir Hamad",39 lectures,All Levels,7.5 hours
5e41163370dfe123d09ba6c3,"Build Your own Self Driving Car | Deep Learning, OpenCV, C++","4.3
(213 ratings)","Learn Raspberry Pi 3, Arduino UNO, Image Processing and Neural Networks (Machine Learning) for any Embedded IOT Project | By Rajandeep Singh",47 lectures,All Levels,5.5 hours
5e41163370dfe123d09ba6c4,Lua Programming and Game Development with LÖVE,"4.6
(916 ratings)","Learn the basics of programming, then use that knowledge to create games with the beginner-friendly game engine: Love2D! | By Kyle Schaub",50 lectures,All Levels,5.5 hours
5e41163370dfe123d09ba6c5,"Data Science, Machine Learning and Data Analysis with Python","4.5
(42 ratings)","Learn Data Science, Machine Learning and Data Analysis with Python and its libraries such as Numpy, Matplotlib etc.. | By Plumira DotCom",553 lectures,Beginner,62.5 hours
5e41163370dfe123d09ba6c6,Real World ASP.NET Web API Services for .NET Framework,"4.4
(535 ratings)","Create production-ready, secure, professional Web API services designed for any kind of client integration | By Darren DeLoach",69 lectures,Intermediate,7.5 hours
5e41163f70dfe123d09ba6c7,HTML5 + CSS3 + Bootstrap: The Beginner Web Design Course,"4.5
(829 ratings)",Quickly learn HTML5 and CSS3 + Bootstrap - the basics of Web Development - to design your own responsive websites. | By Phil Ebiner,81 lectures,Beginner,8.5 hours
5e41163f70dfe123d09ba6c8,Modern C++ Concurrency in Depth,"4.0
(557 ratings)","in depth discussion on modern c++ concurrency features including memory model, lock free data structure, thread pools | By Kasun Liyanage",67 lectures,Intermediate,5.5 hours
5e41163f70dfe123d09ba6c9,Foundation to CNC Programming using GCODE,"4.2
(354 ratings)",Learn to program CNC Routers and CNC Milling machines that use the GCODE language. | By Marc Cronin,26 lectures,Beginner,2 hours
5e41163f70dfe123d09ba6ca,The Complete 2020 Software Testing Bootcamp,"4.4
(492 ratings)",Everything you need to learn about software testing. | By Tarek Roshdy,106 lectures,Beginner,7.5 hours
5e41163f70dfe123d09ba6cb,"Ensemble Machine Learning in Python: Random Forest, AdaBoost","4.6
(964 ratings)","Ensemble Methods: Boosting, Bagging, Boostrap, and Statistical Machine Learning for Data Science in Python | By Lazy Programmer Inc.",42 lectures,All Levels,5.5 hours
5e41163f70dfe123d09ba6cc,Just Express (with a bunch of node and http). In detail.,"4.8
(523 ratings)","No MERN or MEAN... just Express js. For those who've learned a bit about the most awesome node framework, and want more. | By Robert Bunch",57 lectures,Intermediate,12.5 hours
5e41163f70dfe123d09ba6cd,Practical Deep Learning with PyTorch,"4.2
(1,321 ratings)",Accelerate your deep learning with PyTorch covering all the fundamentals of deep learning with a python-first framework. | By Deep Learning Wizard,58 lectures,Beginner,6.5 hours
5e41163f70dfe123d09ba6ce,Build Websites from Scratch with HTML & CSS,"4.5
(4,623 ratings)",Learn Web Development Essentials and Become a Web Developer From Scratch in this Complete HTML & CSS Beginner's Course | By Brad Hussey,77 lectures,Beginner,8 hours
5e41163f70dfe123d09ba6cf,Complete Angular 8 - Ultimate Guide - with Real World App,"4.4
(689 ratings)","Angular 2, Angular 7, Angular 8, Dashboard, REST API, JWT Authentication, Live Projects, Asp.Net Core, Durgasoft | By Harsha Vardhan",149 lectures,All Levels,18.5 hours
5e41163f70dfe123d09ba6d0,Learn Visual Studio Code (2020),"4.4
(601 ratings)","Everything you need to know about Visual Studio Code, the most popular editor in Web Development! | By James Quick",41 lectures,Intermediate,4 hours
5e41163f70dfe123d09ba6d1,R Programming For Absolute Beginners,"4.4
(1,604 ratings)",Learn the basics of writing code in R - your first step to become a data scientist | By Bogdan Anastasiei,119 lectures,Beginner,9.5 hours
5e41163f70dfe123d09ba6d2,Create a Battle Royale game using Unreal Engine 4 Blueprints,"4.3
(364 ratings)",Create a Battle Royale game like Fortnite with the Industry Standard Unreal Engine 4 | By Reuben Ward,21 lectures,Beginner,8.5 hours
5e41163f70dfe123d09ba6d3,Wix Master Course: Make A Website with Wix (FULL 4 HOURS),"4.5
(569 ratings)","Easily Build a Wix Website Start to Finish - For Yourself, For Your Business, or For Someone Else | By Nickie Rowley",32 lectures,All Levels,4 hours
5e41163f70dfe123d09ba6d4,Master Pivotal Cloud Foundry with Spring Boot Microservices,"4.4
(177 ratings)","Learn Pivotal Cloud Foundry deploying Java Spring Boot REST API, Full Stack Applications & Microservices to Pivotal PCF | By in28Minutes Official",58 lectures,All Levels,5.5 hours
5e41163f70dfe123d09ba6d5,PHP for Beginners,"4.5
(752 ratings)",Build a Content Management System from Scratch with PHP and MySQL | By Tim Buchalka's Learn Programming Academy,199 lectures,Beginner,14 hours
5e41163f70dfe123d09ba6d6,Practical Test Driven Development for Java Programmers,"4.5
(696 ratings)","A truly practical approach to the fundamentals of test driven development in Java, featuring JUnit and Mockito, | By Matt Greencroft",38 lectures,Beginner,4 hours
5e41164c70dfe123d09ba6d7,Docker - Hands On for Java Developers,"4.7
(940 ratings)","Get real world, hands-on experience with Docker - deploy a Java Microservice Architecture using Docker and Docker Swarm | By Richard Chesterwood",78 lectures,All Levels,8.5 hours
5e41164c70dfe123d09ba6d8,Functional Programming For Beginners With JavaScript,"4.6
(800 ratings)","A practical guide that teaches you Functional Programming With JavaScript. Optimally paced, No-nonsense. Learn quickly! | By James Moore",58 lectures,Beginner,5.5 hours
5e41164c70dfe123d09ba6d9,Hyperledger Fabric Network Design & Setup,"4.5
(89 ratings)","Deep Dive into the Design, Management & Operation of Hyperledger Fabric Blockchain Networks | By Rajeev Sakhuja",136 lectures,Intermediate,12 hours
5e41164c70dfe123d09ba6da,JavaScript Interview Prep: Practice Problems,"4.6
(800 ratings)",Ace your next JavaScript coding interview by doing practice questions. Learn important javascript skills & concepts. | By Eric Traub,122 lectures,All Levels,4 hours
5e41164c70dfe123d09ba6db,The Complete React Js & Redux Course - Build Modern Web Apps,"4.5
(1,432 ratings)","Go from Beginner to React Js Expert by building an Instagram Like Web App with React 16, React Router, Redux & Firebase! | By Codestars by Rob Percival",70 lectures,All Levels,8.5 hours
5e41164c70dfe123d09ba6dc,The Complete ARKit Course - Build 11 Augmented Reality Apps,"4.5
(1,882 ratings)",Become an iOS Augmented Reality Developer by Building 11 High-Level AR Apps using ARKit in iOS 11 and Swift 4. | By Codestars by Rob Percival,93 lectures,All Levels,9.5 hours
5e41164c70dfe123d09ba6dd,Java Certification : OCP (1Z0-809) Exam Simulation [2020],"4.5
(183 ratings)",Pass the Oracle Certified Professional(OCP): Java SE 8 Programmer II EXAM | By Udayan Khattry,6 practice tests,540 questions,540 questions
5e41164c70dfe123d09ba6de,Complete React Hooks Course 2020: A - Z ( Scratch to React ),"4.6
(189 ratings)","React JS Hooks way ( Latest & Comprehensive) : Redux , React Router, Testing with Jest, Build Component Library | By Hemil Patel",57 lectures,All Levels,8 hours
5e41164c70dfe123d09ba6df,Ultimate Devops Bootcamp by School of Devops®,"4.2
(205 ratings)","Docker, Kubernetes, Ansible, Jenkins, Git, Continuous Integration, IaaC, Cloud, AWS, Vagrant, Monitoring, Prometheus, | By Gourav Shah",164 lectures,All Levels,12.5 hours
5e41164c70dfe123d09ba6e0,Modern Reinforcement Learning: Deep Q Learning in PyTorch,"4.6
(67 ratings)",How to Turn Deep Reinforcement Learning Research Papers Into Agents That Beat Classic Atari Games | By Phil Tabor,40 lectures,Intermediate,5.5 hours
5e41164c70dfe123d09ba6e1,Python Game Development™ : Build 11 Total Games,"4.2
(385 ratings)","Build games like Mario, Angry Bird, Flappy Bird and many more with the Python --Easiest Programming Language | By Sachin Kafle",174 lectures,Beginner,33.5 hours
5e41164c70dfe123d09ba6e2,Python OOP : Four Pillars of OOP in Python 3 for Beginners,"4.4
(4,555 ratings)",Python OOP Simplified: Learn Object Oriented Programming using Python in a way that you really understand | By Febin George,25 lectures,Beginner,2.5 hours
5e41164c70dfe123d09ba6e3,C Programming For Beginners,"4.4
(3,084 ratings)","Learn C in ten easy steps on Windows, Mac OS X or Linux | By Huw Collingbourne",76 lectures,All Levels,8 hours
5e41164c70dfe123d09ba6e4,Oracle WebLogic 12c for Administrators,"4.4
(1,431 ratings)","Learn how to install, deploy, manage, and troubleshooting Oracle WebLogic in an enterprise envrionment. | By Chris Parent",55 lectures,Intermediate,10.5 hours
5e41164c70dfe123d09ba6e5,Python Tkinter Masterclass - Learn Python GUI Programming,"4.2
(295 ratings)",Build Python Tkinter Desktop Applications | By Tim Buchalka's Learn Programming Academy,87 lectures,Intermediate,13.5 hours
5e41164c70dfe123d09ba6e6,OpenStack Essentials,"4.4
(1,768 ratings)","Learn OpenStack, Install & Operate Your Own IaaS Cloud! | By Ugur Oktay",61 lectures,All Levels,6.5 hours
5e41165870dfe123d09ba6e7,Master Go (Golang) Programming:The Complete Go Bootcamp 2020,"4.7
(42 ratings)",Learn Golang in a Unique and Interactive Way. Become a Professional Golang Programmer from Scratch.Go from Zero to Hero! | By Andrei Dumitrescu,209 lectures,All Levels,14.5 hours
5e41165870dfe123d09ba6e8,Mastering Ansible Automation - Step by Step,"4.3
(498 ratings)",Start in-demand career as an IT Automation Expert and learn from IT professionals with live Environment Sessions. | By Shikhar Verma,95 lectures,All Levels,9 hours
5e41165870dfe123d09ba6e9,The Build a SAAS App with Flask Course,"4.3
(1,301 ratings)","Build a real world web app with Python, Flask and Docker. Learn to accept payments with Stripe and so much more. | By Nick Janetakis",168 lectures,All Levels,10 hours
5e41165870dfe123d09ba6ea,Microsoft SQL Server 2012 Certification Training Exam 70-461,"4.5
(3,121 ratings)",To Study And Pass The Microsoft 70-461 Exam and Gain Certification For MCSA or MCSE | By Infinite Skills,148 lectures,All Levels,12.5 hours
5e41165870dfe123d09ba6eb,Complete Step By Step Java For Testers,"4.3
(4,948 ratings)",A-Z guide for learning Java what's perfectly right for your Selenium WebDriver and Test Automation needs | By Lets Kode It,52 lectures,All Levels,8 hours
5e41165870dfe123d09ba6ec,IT Enterprise Architect: Masterclass,"4.1
(73 ratings)","Learn how to become an Enterprise Architect: Masterclass. DevOps, TOGAF Organizational Design, ITIL, Agile,Lean Six Sigm | By Syed Raza",140 lectures,All Levels,19 hours
5e41165870dfe123d09ba6ed,Software Testing Masterclass (2020) - From Novice to Expert,"4.4
(458 ratings)","Learn software testing and become QA Engineer/Agile Tester. Mobile/Backend/Web/QA testing. JIRA, TestRail & much more! | By Ozan İlhan",78 lectures,All Levels,5.5 hours
5e41165870dfe123d09ba6ee,Learn HTML5 Programming From Scratch,"4.3
(13,494 ratings)",A Complete HTML5 Programming Course for Beginners | By Eduonix Learning Solutions,72 lectures,All Levels,17 hours
5e41165870dfe123d09ba6ef,Mastering LINQ with C# and .NET,"4.5
(840 ratings)",Learn .NET's secret sauce for querying collections and databases | By Dmitri Nesteruk,42 lectures,Beginner,3.5 hours
5e41165870dfe123d09ba6f0,Mastering Terraform - Integrating with Jenkins and Ansible,"4.3
(71 ratings)","Learn how to develop, build and deploy terraform using Ansible and Jenkins | By Hari Kammana",62 lectures,All Levels,4.5 hours
5e41165870dfe123d09ba6f1,"5G, 4G-LTE, 3G, 2G Cellular Mobile Communications - Wireless","4.2
(638 ratings)","Advanced Telecommunication Training & Certification - Covering 5G, 4G LTE, 3G WCDMA -UMTS, GSM, GPRS, Massive MIMO, DT | By TELCOMA Global 60,000+ Students!",36 lectures,All Levels,4 hours
